MMDD,HH,2022,2023,2024,Average
0921,11,231.0,23.0,215.0,156.33333333333334
0921,12,222.0,32.0,220.0,158.0
0921,13,160.0,42.0,210.0,137.33333333333334
0921,14,65.0,45.0,186.0,98.66666666666667
0921,15,149.0,30.0,147.0,108.66666666666667
0921,16,72.0,14.0,97.0,61.0
0921,17,20.0,8.0,42.0,23.333333333333332
0921,18,2.0,1.0,4.0,2.3333333333333335
0921,19,0.0,0.0,0.0,0.0
0921,20,0.0,0.0,0.0,0.0
0921,21,0.0,0.0,0.0,0.0
0921,22,0.0,0.0,0.0,0.0
0921,23,0.0,0.0,0.0,0.0
0921,24,0.0,0.0,0.0,0.0
0922,1,0.0,0.0,0.0,0.0
0922,2,0.0,0.0,0.0,0.0
0922,3,0.0,0.0,0.0,0.0
0922,4,0.0,0.0,0.0,0.0
0922,5,0.0,0.0,0.0,0.0
0922,6,5.0,2.0,4.0,3.6666666666666665
0922,7,37.0,33.0,34.0,34.666666666666664
0922,8,93.0,77.0,91.0,87.0
0922,9,143.0,88.0,101.0,110.66666666666667
0922,10,187.0,104.0,131.0,140.66666666666666
0922,11,204.0,191.0,185.0,193.33333333333334
0922,12,212.0,177.0,181.0,190.0
0922,13,209.0,113.0,174.0,165.33333333333334
0922,14,183.0,79.0,112.0,124.66666666666667
0922,15,132.0,71.0,49.0,84.0
0922,16,87.0,31.0,24.0,47.333333333333336
0922,17,28.0,15.0,14.0,19.0
0922,18,2.0,1.0,1.0,1.3333333333333333
0922,19,0.0,0.0,0.0,0.0
0922,20,0.0,0.0,0.0,0.0
0922,21,0.0,0.0,0.0,0.0
0922,22,0.0,0.0,0.0,0.0
0922,23,0.0,0.0,0.0,0.0
0922,24,0.0,0.0,0.0,0.0
0923,1,0.0,0.0,0.0,0.0
0923,2,0.0,0.0,0.0,0.0
0923,3,0.0,0.0,0.0,0.0
0923,4,0.0,0.0,0.0,0.0
0923,5,0.0,0.0,0.0,0.0
0923,6,2.0,3.0,2.0,2.3333333333333335
0923,7,18.0,30.0,10.0,19.333333333333332
0923,8,57.0,60.0,43.0,53.333333333333336
0923,9,83.0,101.0,75.0,86.33333333333333
0923,10,101.0,69.0,116.0,95.33333333333333
0923,11,115.0,109.0,151.0,125.0
0923,12,96.0,195.0,121.0,137.33333333333334
0923,13,92.0,162.0,134.0,129.33333333333334
0923,14,88.0,121.0,129.0,112.66666666666667
0923,15,53.0,69.0,88.0,70.0
0923,16,19.0,53.0,29.0,33.666666666666664
0923,17,7.0,33.0,25.0,21.666666666666668
0923,18,1.0,3.0,2.0,2.0
0923,19,0.0,0.0,0.0,0.0
0923,20,0.0,0.0,0.0,0.0
0923,21,0.0,0.0,0.0,0.0
0923,22,0.0,0.0,0.0,0.0
0923,23,0.0,0.0,0.0,0.0
0923,24,0.0,0.0,0.0,0.0
0924,1,0.0,0.0,0.0,0.0
0924,2,0.0,0.0,0.0,0.0
0924,3,0.0,0.0,0.0,0.0
0924,4,0.0,0.0,0.0,0.0
0924,5,0.0,0.0,0.0,0.0
0924,6,1.0,5.0,2.0,2.6666666666666665
0924,7,8.0,32.0,9.0,16.333333333333332
0924,8,12.0,87.0,41.0,46.666666666666664
0924,9,33.0,146.0,59.0,79.33333333333333
0924,10,20.0,187.0,58.0,88.33333333333333
0924,11,28.0,211.0,89.0,109.33333333333333
0924,12,45.0,193.0,138.0,125.33333333333333
0924,13,43.0,214.0,125.0,127.33333333333333
0924,14,40.0,185.0,134.0,119.66666666666667
0924,15,41.0,147.0,27.0,71.66666666666667
0924,16,28.0,96.0,16.0,46.666666666666664
0924,17,21.0,41.0,16.0,26.0
0924,18,5.0,3.0,1.0,3.0
0924,19,0.0,0.0,0.0,0.0
0924,20,0.0,0.0,0.0,0.0
0924,21,0.0,0.0,0.0,0.0
0924,22,0.0,0.0,0.0,0.0
0924,23,0.0,0.0,0.0,0.0
0924,24,0.0,0.0,0.0,0.0
0925,1,0.0,0.0,0.0,0.0
0925,2,0.0,0.0,0.0,0.0
0925,3,0.0,0.0,0.0,0.0
0925,4,0.0,0.0,0.0,0.0
0925,5,0.0,0.0,0.0,0.0
0925,6,4.0,2.0,1.0,2.3333333333333335
0925,7,45.0,26.0,11.0,27.333333333333332
0925,8,90.0,71.0,36.0,65.66666666666667
0925,9,160.0,105.0,38.0,101.0
0925,10,139.0,138.0,82.0,119.66666666666667
0925,11,173.0,187.0,85.0,148.33333333333334
0925,12,200.0,193.0,122.0,171.66666666666666
0925,13,184.0,165.0,160.0,169.66666666666666
0925,14,64.0,171.0,61.0,98.66666666666667
0925,15,78.0,77.0,62.0,72.33333333333333
0925,16,75.0,46.0,34.0,51.666666666666664
0925,17,20.0,15.0,18.0,17.666666666666668
0925,18,2.0,1.0,1.0,1.3333333333333333
0925,19,0.0,0.0,0.0,0.0
0925,20,0.0,0.0,0.0,0.0
0925,21,0.0,0.0,0.0,0.0
0925,22,0.0,0.0,0.0,0.0
0925,23,0.0,0.0,0.0,0.0
0925,24,0.0,0.0,0.0,0.0
0926,1,0.0,0.0,0.0,0.0
0926,2,0.0,0.0,0.0,0.0
0926,3,0.0,0.0,0.0,0.0
0926,4,0.0,0.0,0.0,0.0
0926,5,0.0,0.0,0.0,0.0
0926,6,0.0,3.0,1.0,1.3333333333333333
0926,7,14.0,26.0,12.0,17.333333333333332
0926,8,16.0,41.0,55.0,37.333333333333336
0926,9,29.0,93.0,112.0,78.0
0926,10,36.0,110.0,119.0,88.33333333333333
0926,11,26.0,127.0,97.0,83.33333333333333
0926,12,30.0,189.0,112.0,110.33333333333333
0926,13,25.0,145.0,164.0,111.33333333333333
0926,14,63.0,116.0,27.0,68.66666666666667
0926,15,15.0,104.0,48.0,55.666666666666664
0926,16,29.0,64.0,35.0,42.666666666666664
0926,17,21.0,21.0,7.0,16.333333333333332
0926,18,2.0,2.0,0.0,1.3333333333333333
0926,19,0.0,0.0,0.0,0.0
0926,20,0.0,0.0,0.0,0.0
0926,21,0.0,0.0,0.0,0.0
0926,22,0.0,0.0,0.0,0.0
0926,23,0.0,0.0,0.0,0.0
0926,24,0.0,0.0,0.0,0.0
0927,1,0.0,0.0,0.0,0.0
0927,2,0.0,0.0,0.0,0.0
0927,3,0.0,0.0,0.0,0.0
0927,4,0.0,0.0,0.0,0.0
0927,5,0.0,0.0,0.0,0.0
0927,6,4.0,3.0,4.0,3.6666666666666665
0927,7,12.0,23.0,14.0,16.333333333333332
0927,8,32.0,62.0,29.0,41.0
0927,9,20.0,106.0,44.0,56.666666666666664
0927,10,39.0,60.0,62.0,53.666666666666664
0927,11,61.0,92.0,44.0,65.66666666666667
0927,12,48.0,213.0,22.0,94.33333333333333
0927,13,29.0,207.0,12.0,82.66666666666667
0927,14,111.0,172.0,16.0,99.66666666666667
0927,15,41.0,93.0,15.0,49.666666666666664
0927,16,24.0,32.0,19.0,25.0
0927,17,10.0,20.0,11.0,13.666666666666666
0927,18,1.0,0.0,1.0,0.6666666666666666
0927,19,0.0,0.0,0.0,0.0
0927,20,0.0,0.0,0.0,0.0
0927,21,0.0,0.0,0.0,0.0
0927,22,0.0,0.0,0.0,0.0
0927,23,0.0,0.0,0.0,0.0
0927,24,0.0,0.0,0.0,0.0
0928,1,0.0,0.0,0.0,0.0
0928,2,0.0,0.0,0.0,0.0
0928,3,0.0,0.0,0.0,0.0
0928,4,0.0,0.0,0.0,0.0
0928,5,0.0,0.0,0.0,0.0
0928,6,2.0,1.0,1.0,1.3333333333333333
0928,7,45.0,28.0,20.0,31.0
0928,8,85.0,38.0,53.0,58.666666666666664
0928,9,137.0,70.0,148.0,118.33333333333333
0928,10,116.0,135.0,141.0,130.66666666666666
0928,11,181.0,89.0,154.0,141.33333333333334
0928,12,83.0,83.0,171.0,112.33333333333333
0928,13,54.0,101.0,128.0,94.33333333333333
0928,14,58.0,54.0,170.0,94.0
0928,15,72.0,60.0,85.0,72.33333333333333
0928,16,109.0,53.0,73.0,78.33333333333333
0928,17,24.0,20.0,28.0,24.0
0928,18,1.0,2.0,1.0,1.3333333333333333
0928,19,0.0,0.0,0.0,0.0
0928,20,0.0,0.0,0.0,0.0
0928,21,0.0,0.0,0.0,0.0
0928,22,0.0,0.0,0.0,0.0
0928,23,0.0,0.0,0.0,0.0
0928,24,0.0,0.0,0.0,0.0
0929,1,0.0,0.0,0.0,0.0
0929,2,0.0,0.0,0.0,0.0
0929,3,0.0,0.0,0.0,0.0
0929,4,0.0,0.0,0.0,0.0
0929,5,0.0,0.0,0.0,0.0
0929,6,2.0,0.0,2.0,1.3333333333333333
0929,7,31.0,5.0,33.0,23.0
0929,8,77.0,26.0,84.0,62.333333333333336
0929,9,86.0,44.0,137.0,89.0
0929,10,149.0,64.0,178.0,130.33333333333334
0929,11,200.0,40.0,192.0,144.0
0929,12,217.0,35.0,201.0,151.0
0929,13,178.0,60.0,121.0,119.66666666666667
0929,14,131.0,58.0,81.0,90.0
0929,15,128.0,77.0,52.0,85.66666666666667
0929,16,71.0,77.0,25.0,57.666666666666664
0929,17,28.0,30.0,20.0,26.0
0929,18,1.0,1.0,1.0,1.0
0929,19,0.0,0.0,0.0,0.0
0929,20,0.0,0.0,0.0,0.0
0929,21,0.0,0.0,0.0,0.0
0929,22,0.0,0.0,0.0,0.0
0929,23,0.0,0.0,0.0,0.0
0929,24,0.0,0.0,0.0,0.0
0930,1,0.0,0.0,0.0,0.0
0930,2,0.0,0.0,0.0,0.0
0930,3,0.0,0.0,0.0,0.0
0930,4,0.0,0.0,0.0,0.0
0930,5,0.0,0.0,0.0,0.0
0930,6,2.0,1.0,1.0,1.3333333333333333
0930,7,40.0,27.0,20.0,29.0
0930,8,85.0,71.0,73.0,76.33333333333333
0930,9,146.0,136.0,64.0,115.33333333333333
0930,10,165.0,136.0,39.0,113.33333333333333
0930,11,203.0,126.0,34.0,121.0
0930,12,219.0,150.0,42.0,137.0
0930,13,164.0,85.0,34.0,94.33333333333333
0930,14,146.0,125.0,20.0,97.0
0930,15,103.0,108.0,17.0,76.0
0930,16,64.0,62.0,10.0,45.333333333333336
0930,17,9.0,12.0,3.0,8.0
0930,18,1.0,1.0,1.0,1.0
0930,19,0.0,0.0,0.0,0.0
0930,20,0.0,0.0,0.0,0.0
0930,21,0.0,0.0,0.0,0.0
0930,22,0.0,0.0,0.0,0.0
0930,23,0.0,0.0,0.0,0.0
0930,24,0.0,0.0,0.0,0.0
1001,1,0.0,0.0,0.0,0.0
1001,2,0.0,0.0,0.0,0.0
1001,3,0.0,0.0,0.0,0.0
1001,4,0.0,0.0,0.0,0.0
1001,5,0.0,0.0,0.0,0.0
1001,6,1.0,0.0,0.0,0.3333333333333333
1001,7,34.0,27.0,3.0,21.333333333333332
1001,8,53.0,80.0,14.0,49.0
1001,9,62.0,122.0,19.0,67.66666666666667
1001,10,112.0,133.0,28.0,91.0
1001,11,167.0,179.0,35.0,127.0
1001,12,151.0,199.0,22.0,124.0
1001,13,136.0,181.0,22.0,113.0
1001,14,157.0,146.0,26.0,109.66666666666667
1001,15,108.0,129.0,35.0,90.66666666666667
1001,16,62.0,67.0,26.0,51.666666666666664
1001,17,12.0,21.0,6.0,13.0
1001,18,1.0,1.0,0.0,0.6666666666666666
1001,19,0.0,0.0,0.0,0.0
1001,20,0.0,0.0,0.0,0.0
1001,21,0.0,0.0,0.0,0.0
1001,22,0.0,0.0,0.0,0.0
1001,23,0.0,0.0,0.0,0.0
1001,24,0.0,0.0,0.0,0.0
1002,1,0.0,0.0,0.0,0.0
1002,2,0.0,0.0,0.0,0.0
1002,3,0.0,0.0,0.0,0.0
1002,4,0.0,0.0,0.0,0.0
1002,5,0.0,0.0,0.0,0.0
1002,6,2.0,1.0,0.0,1.0
1002,7,19.0,17.0,6.0,14.0
1002,8,50.0,42.0,15.0,35.666666666666664
1002,9,90.0,80.0,33.0,67.66666666666667
1002,10,132.0,131.0,27.0,96.66666666666667
1002,11,166.0,138.0,34.0,112.66666666666667
1002,12,88.0,134.0,38.0,86.66666666666667
1002,13,154.0,149.0,41.0,114.66666666666667
1002,14,174.0,135.0,32.0,113.66666666666667
1002,15,122.0,109.0,46.0,92.33333333333333
1002,16,74.0,66.0,24.0,54.666666666666664
1002,17,24.0,19.0,5.0,16.0
1002,18,1.0,0.0,0.0,0.3333333333333333
1002,19,0.0,0.0,0.0,0.0
1002,20,0.0,0.0,0.0,0.0
1002,21,0.0,0.0,0.0,0.0
1002,22,0.0,0.0,0.0,0.0
1002,23,0.0,0.0,0.0,0.0
1002,24,0.0,0.0,0.0,0.0
1003,1,0.0,0.0,0.0,0.0
1003,2,0.0,0.0,0.0,0.0
1003,3,0.0,0.0,0.0,0.0
1003,4,0.0,0.0,0.0,0.0
1003,5,0.0,0.0,0.0,0.0
1003,6,2.0,0.0,1.0,1.0
1003,7,19.0,11.0,25.0,18.333333333333332
1003,8,39.0,18.0,77.0,44.666666666666664
1003,9,40.0,35.0,129.0,68.0
1003,10,67.0,52.0,169.0,96.0
1003,11,84.0,44.0,184.0,104.0
1003,12,147.0,36.0,191.0,124.66666666666667
1003,13,112.0,77.0,200.0,129.66666666666666
1003,14,87.0,95.0,169.0,117.0
1003,15,64.0,100.0,108.0,90.66666666666667
1003,16,56.0,74.0,81.0,70.33333333333333
1003,17,16.0,16.0,13.0,15.0
1003,18,0.0,0.0,0.0,0.0
1003,19,0.0,0.0,0.0,0.0
1003,20,0.0,0.0,0.0,0.0
1003,21,0.0,0.0,0.0,0.0
1003,22,0.0,0.0,0.0,0.0
1003,23,0.0,0.0,0.0,0.0
1003,24,0.0,0.0,0.0,0.0
1004,1,0.0,0.0,0.0,0.0
1004,2,0.0,0.0,0.0,0.0
1004,3,0.0,0.0,0.0,0.0
1004,4,0.0,0.0,0.0,0.0
1004,5,0.0,0.0,0.0,0.0
1004,6,1.0,1.0,1.0,1.0
1004,7,19.0,20.0,31.0,23.333333333333332
1004,8,76.0,65.0,78.0,73.0
1004,9,115.0,87.0,131.0,111.0
1004,10,159.0,72.0,168.0,133.0
1004,11,186.0,80.0,187.0,151.0
1004,12,157.0,84.0,194.0,145.0
1004,13,171.0,51.0,214.0,145.33333333333334
1004,14,149.0,102.0,75.0,108.66666666666667
1004,15,118.0,96.0,131.0,115.0
1004,16,43.0,54.0,39.0,45.333333333333336
1004,17,17.0,25.0,8.0,16.666666666666668
1004,18,1.0,0.0,0.0,0.3333333333333333
1004,19,0.0,0.0,0.0,0.0
1004,20,0.0,0.0,0.0,0.0
1004,21,0.0,0.0,0.0,0.0
1004,22,0.0,0.0,0.0,0.0
1004,23,0.0,0.0,0.0,0.0
1004,24,0.0,0.0,0.0,0.0
1005,1,0.0,0.0,0.0,0.0
1005,2,0.0,0.0,0.0,0.0
1005,3,0.0,0.0,0.0,0.0
1005,4,0.0,0.0,0.0,0.0
1005,5,0.0,0.0,0.0,0.0
1005,6,1.0,0.0,1.0,0.6666666666666666
1005,7,7.0,12.0,24.0,14.333333333333334
1005,8,16.0,34.0,73.0,41.0
1005,9,30.0,52.0,119.0,67.0
1005,10,62.0,45.0,165.0,90.66666666666667
1005,11,54.0,78.0,201.0,111.0
1005,12,47.0,57.0,204.0,102.66666666666667
1005,13,69.0,74.0,179.0,107.33333333333333
1005,14,65.0,93.0,146.0,101.33333333333333
1005,15,67.0,108.0,116.0,97.0
1005,16,25.0,51.0,70.0,48.666666666666664
1005,17,5.0,15.0,20.0,13.333333333333334
1005,18,1.0,0.0,0.0,0.3333333333333333
1005,19,0.0,0.0,0.0,0.0
1005,20,0.0,0.0,0.0,0.0
1005,21,0.0,0.0,0.0,0.0
1005,22,0.0,0.0,0.0,0.0
1005,23,0.0,0.0,0.0,0.0
1005,24,0.0,0.0,0.0,0.0
1006,1,0.0,0.0,0.0,0.0
1006,2,0.0,0.0,0.0,0.0
1006,3,0.0,0.0,0.0,0.0
1006,4,0.0,0.0,0.0,0.0
1006,5,0.0,0.0,0.0,0.0
1006,6,1.0,1.0,1.0,1.0
1006,7,23.0,13.0,23.0,19.666666666666668
1006,8,72.0,65.0,59.0,65.33333333333333
1006,9,122.0,77.0,64.0,87.66666666666667
1006,10,161.0,122.0,137.0,140.0
1006,11,177.0,111.0,99.0,129.0
1006,12,176.0,137.0,130.0,147.66666666666666
1006,13,192.0,156.0,144.0,164.0
1006,14,159.0,140.0,139.0,146.0
1006,15,113.0,108.0,87.0,102.66666666666667
1006,16,66.0,47.0,69.0,60.666666666666664
1006,17,18.0,12.0,17.0,15.666666666666666
1006,18,0.0,0.0,0.0,0.0
1006,19,0.0,0.0,0.0,0.0
1006,20,0.0,0.0,0.0,0.0
1006,21,0.0,0.0,0.0,0.0
1006,22,0.0,0.0,0.0,0.0
1006,23,0.0,0.0,0.0,0.0
1006,24,0.0,0.0,0.0,0.0
1007,1,0.0,0.0,0.0,0.0
1007,2,0.0,0.0,0.0,0.0
1007,3,0.0,0.0,0.0,0.0
1007,4,0.0,0.0,0.0,0.0
1007,5,0.0,0.0,0.0,0.0
1007,6,1.0,0.0,0.0,0.3333333333333333
1007,7,12.0,12.0,14.0,12.666666666666666
1007,8,67.0,37.0,68.0,57.333333333333336
1007,9,91.0,90.0,113.0,98.0
1007,10,105.0,142.0,162.0,136.33333333333334
1007,11,167.0,164.0,141.0,157.33333333333334
1007,12,100.0,173.0,115.0,129.33333333333334
1007,13,90.0,108.0,142.0,113.33333333333333
1007,14,75.0,75.0,132.0,94.0
1007,15,57.0,68.0,89.0,71.33333333333333
1007,16,29.0,32.0,39.0,33.333333333333336
1007,17,11.0,5.0,12.0,9.333333333333334
1007,18,0.0,0.0,0.0,0.0
1007,19,0.0,0.0,0.0,0.0
1007,20,0.0,0.0,0.0,0.0
1007,21,0.0,0.0,0.0,0.0
1007,22,0.0,0.0,0.0,0.0
1007,23,0.0,0.0,0.0,0.0
1007,24,0.0,0.0,0.0,0.0
1008,1,0.0,0.0,0.0,0.0
1008,2,0.0,0.0,0.0,0.0
1008,3,0.0,0.0,0.0,0.0
1008,4,0.0,0.0,0.0,0.0
1008,5,0.0,0.0,0.0,0.0
1008,6,0.0,0.0,0.0,0.0
1008,7,20.0,3.0,7.0,10.0
1008,8,69.0,19.0,36.0,41.333333333333336
1008,9,116.0,35.0,81.0,77.33333333333333
1008,10,104.0,60.0,153.0,105.66666666666667
1008,11,151.0,52.0,122.0,108.33333333333333
1008,12,103.0,49.0,122.0,91.33333333333333
1008,13,178.0,101.0,97.0,125.33333333333333
1008,14,135.0,71.0,91.0,99.0
1008,15,107.0,39.0,64.0,70.0
1008,16,64.0,24.0,34.0,40.666666666666664
1008,17,16.0,5.0,14.0,11.666666666666666
1008,18,0.0,0.0,0.0,0.0
1008,19,0.0,0.0,0.0,0.0
1008,20,0.0,0.0,0.0,0.0
1008,21,0.0,0.0,0.0,0.0
1008,22,0.0,0.0,0.0,0.0
1008,23,0.0,0.0,0.0,0.0
1008,24,0.0,0.0,0.0,0.0
1009,1,0.0,0.0,0.0,0.0
1009,2,0.0,0.0,0.0,0.0
1009,3,0.0,0.0,0.0,0.0
1009,4,0.0,0.0,0.0,0.0
1009,5,0.0,0.0,0.0,0.0
1009,6,1.0,0.0,0.0,0.3333333333333333
1009,7,20.0,5.0,6.0,10.333333333333334
1009,8,67.0,24.0,23.0,38.0
1009,9,115.0,53.0,56.0,74.66666666666667
1009,10,152.0,79.0,68.0,99.66666666666667
1009,11,177.0,99.0,74.0,116.66666666666667
1009,12,185.0,97.0,54.0,112.0
1009,13,176.0,61.0,48.0,95.0
1009,14,142.0,48.0,40.0,76.66666666666667
1009,15,109.0,39.0,22.0,56.666666666666664
1009,16,61.0,27.0,12.0,33.333333333333336
1009,17,14.0,6.0,2.0,7.333333333333333
1009,18,0.0,0.0,0.0,0.0
1009,19,0.0,0.0,0.0,0.0
1009,20,0.0,0.0,0.0,0.0
1009,21,0.0,0.0,0.0,0.0
1009,22,0.0,0.0,0.0,0.0
1009,23,0.0,0.0,0.0,0.0
1009,24,0.0,0.0,0.0,0.0
1010,1,0.0,0.0,0.0,0.0
1010,2,0.0,0.0,0.0,0.0
1010,3,0.0,0.0,0.0,0.0
1010,4,0.0,0.0,0.0,0.0
1010,5,0.0,0.0,0.0,0.0
1010,6,1.0,0.0,0.0,0.3333333333333333
1010,7,23.0,13.0,9.0,15.0
1010,8,61.0,43.0,41.0,48.333333333333336
1010,9,106.0,80.0,118.0,101.33333333333333
1010,10,71.0,134.0,75.0,93.33333333333333
1010,11,106.0,163.0,74.0,114.33333333333333
1010,12,49.0,142.0,97.0,96.0
1010,13,22.0,165.0,121.0,102.66666666666667
1010,14,11.0,101.0,68.0,60.0
1010,15,43.0,113.0,39.0,65.0
1010,16,54.0,42.0,23.0,39.666666666666664
1010,17,19.0,8.0,4.0,10.333333333333334
1010,18,0.0,0.0,0.0,0.0
1010,19,0.0,0.0,0.0,0.0
1010,20,0.0,0.0,0.0,0.0
1010,21,0.0,0.0,0.0,0.0
1010,22,0.0,0.0,0.0,0.0
1010,23,0.0,0.0,0.0,0.0
1010,24,0.0,0.0,0.0,0.0
1011,1,0.0,0.0,0.0,0.0
1011,2,0.0,0.0,0.0,0.0
1011,3,0.0,0.0,0.0,0.0
1011,4,0.0,0.0,0.0,0.0
1011,5,0.0,0.0,0.0,0.0
1011,6,1.0,0.0,0.0,0.3333333333333333
1011,7,17.0,6.0,16.0,13.0
1011,8,47.0,16.0,58.0,40.333333333333336
1011,9,100.0,12.0,114.0,75.33333333333333
1011,10,155.0,19.0,129.0,101.0
1011,11,163.0,66.0,136.0,121.66666666666667
1011,12,121.0,75.0,90.0,95.33333333333333
1011,13,127.0,58.0,111.0,98.66666666666667
1011,14,144.0,52.0,125.0,107.0
1011,15,64.0,35.0,76.0,58.333333333333336
1011,16,48.0,21.0,39.0,36.0
1011,17,12.0,4.0,9.0,8.333333333333334
1011,18,0.0,0.0,0.0,0.0
1011,19,0.0,0.0,0.0,0.0
1011,20,0.0,0.0,0.0,0.0
1011,21,0.0,0.0,0.0,0.0
1011,22,0.0,0.0,0.0,0.0
1011,23,0.0,0.0,0.0,0.0
1011,24,0.0,0.0,0.0,0.0
1012,1,0.0,0.0,0.0,0.0
1012,2,0.0,0.0,0.0,0.0
1012,3,0.0,0.0,0.0,0.0
1012,4,0.0,0.0,0.0,0.0
1012,5,0.0,0.0,0.0,0.0
1012,6,0.0,0.0,0.0,0.0
1012,7,13.0,2.0,6.0,7.0
1012,8,40.0,7.0,61.0,36.0
1012,9,102.0,13.0,54.0,56.333333333333336
1012,10,143.0,17.0,65.0,75.0
1012,11,161.0,24.0,67.0,84.0
1012,12,154.0,10.0,78.0,80.66666666666667
1012,13,108.0,5.0,71.0,61.333333333333336
1012,14,85.0,6.0,74.0,55.0
1012,15,104.0,18.0,56.0,59.333333333333336
1012,16,65.0,4.0,20.0,29.666666666666668
1012,17,7.0,1.0,4.0,4.0
1012,18,0.0,0.0,0.0,0.0
1012,19,0.0,0.0,0.0,0.0
1012,20,0.0,0.0,0.0,0.0
1012,21,0.0,0.0,0.0,0.0
1012,22,0.0,0.0,0.0,0.0
1012,23,0.0,0.0,0.0,0.0
1012,24,0.0,0.0,0.0,0.0
1013,1,0.0,0.0,0.0,0.0
1013,2,0.0,0.0,0.0,0.0
1013,3,0.0,0.0,0.0,0.0
1013,4,0.0,0.0,0.0,0.0
1013,5,0.0,0.0,0.0,0.0
1013,6,0.0,0.0,0.0,0.0
1013,7,3.0,3.0,5.0,3.6666666666666665
1013,8,11.0,13.0,37.0,20.333333333333332
1013,9,40.0,27.0,52.0,39.666666666666664
1013,10,47.0,22.0,101.0,56.666666666666664
1013,11,76.0,61.0,85.0,74.0
1013,12,58.0,52.0,155.0,88.33333333333333
1013,13,34.0,33.0,111.0,59.333333333333336
1013,14,40.0,18.0,76.0,44.666666666666664
1013,15,18.0,6.0,56.0,26.666666666666668
1013,16,9.0,5.0,27.0,13.666666666666666
1013,17,2.0,3.0,6.0,3.6666666666666665
1013,18,0.0,0.0,0.0,0.0
1013,19,0.0,0.0,0.0,0.0
1013,20,0.0,0.0,0.0,0.0
1013,21,0.0,0.0,0.0,0.0
1013,22,0.0,0.0,0.0,0.0
1013,23,0.0,0.0,0.0,0.0
1013,24,0.0,0.0,0.0,0.0
1014,1,0.0,0.0,0.0,0.0
1014,2,0.0,0.0,0.0,0.0
1014,3,0.0,0.0,0.0,0.0
1014,4,0.0,0.0,0.0,0.0
1014,5,0.0,0.0,0.0,0.0
1014,6,1.0,0.0,0.0,0.3333333333333333
1014,7,3.0,13.0,6.0,7.333333333333333
1014,8,9.0,52.0,17.0,26.0
1014,9,16.0,94.0,43.0,51.0
1014,10,22.0,36.0,51.0,36.333333333333336
1014,11,23.0,60.0,47.0,43.333333333333336
1014,12,35.0,146.0,46.0,75.66666666666667
1014,13,35.0,120.0,48.0,67.66666666666667
1014,14,37.0,88.0,59.0,61.333333333333336
1014,15,55.0,55.0,90.0,66.66666666666667
1014,16,23.0,48.0,48.0,39.666666666666664
1014,17,4.0,4.0,6.0,4.666666666666667
1014,18,0.0,0.0,0.0,0.0
1014,19,0.0,0.0,0.0,0.0
1014,20,0.0,0.0,0.0,0.0
1014,21,0.0,0.0,0.0,0.0
1014,22,0.0,0.0,0.0,0.0
1014,23,0.0,0.0,0.0,0.0
1014,24,0.0,0.0,0.0,0.0
1015,1,0.0,0.0,0.0,0.0
1015,2,0.0,0.0,0.0,0.0
1015,3,0.0,0.0,0.0,0.0
1015,4,0.0,0.0,0.0,0.0
1015,5,0.0,0.0,0.0,0.0
1015,6,0.0,0.0,0.0,0.0
1015,7,4.0,5.0,13.0,7.333333333333333
1015,8,16.0,28.0,57.0,33.666666666666664
1015,9,50.0,63.0,103.0,72.0
1015,10,33.0,86.0,125.0,81.33333333333333
1015,11,34.0,136.0,152.0,107.33333333333333
1015,12,32.0,154.0,132.0,106.0
1015,13,27.0,112.0,137.0,92.0
1015,14,47.0,117.0,100.0,88.0
1015,15,60.0,65.0,47.0,57.333333333333336
1015,16,49.0,27.0,33.0,36.333333333333336
1015,17,8.0,9.0,5.0,7.333333333333333
1015,18,0.0,0.0,0.0,0.0
1015,19,0.0,0.0,0.0,0.0
1015,20,0.0,0.0,0.0,0.0
1015,21,0.0,0.0,0.0,0.0
1015,22,0.0,0.0,0.0,0.0
1015,23,0.0,0.0,0.0,0.0
1015,24,0.0,0.0,0.0,0.0
1016,1,0.0,0.0,0.0,0.0
1016,2,0.0,0.0,0.0,0.0
1016,3,0.0,0.0,0.0,0.0
1016,4,0.0,0.0,0.0,0.0
1016,5,0.0,0.0,0.0,0.0
1016,6,0.0,0.0,0.0,0.0
1016,7,4.0,6.0,6.0,5.333333333333333
1016,8,34.0,40.0,22.0,32.0
1016,9,98.0,83.0,95.0,92.0
1016,10,146.0,122.0,143.0,137.0
1016,11,126.0,130.0,157.0,137.66666666666666
1016,12,153.0,66.0,150.0,123.0
1016,13,143.0,66.0,126.0,111.66666666666667
1016,14,103.0,91.0,55.0,83.0
1016,15,57.0,57.0,40.0,51.333333333333336
1016,16,22.0,30.0,28.0,26.666666666666668
1016,17,3.0,4.0,7.0,4.666666666666667
1016,18,0.0,0.0,0.0,0.0
1016,19,0.0,0.0,0.0,0.0
1016,20,0.0,0.0,0.0,0.0
1016,21,0.0,0.0,0.0,0.0
1016,22,0.0,0.0,0.0,0.0
1016,23,0.0,0.0,0.0,0.0
1016,24,0.0,0.0,0.0,0.0
1017,1,0.0,0.0,0.0,0.0
1017,2,0.0,0.0,0.0,0.0
1017,3,0.0,0.0,0.0,0.0
1017,4,0.0,0.0,0.0,0.0
1017,5,0.0,0.0,0.0,0.0
1017,6,0.0,0.0,0.0,0.0
1017,7,4.0,6.0,2.0,4.0
1017,8,6.0,53.0,13.0,24.0
